date.time,date,site,plot,common.name,scientific.name,family,assessment.method,recapture,vocal,SamplingDay
2020-04-21T07:22:55Z,21/4/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,34
2020-04-22T07:01:34Z,22/4/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,35
2020-04-23T10:52:37Z,23/4/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,36
2020-04-26T02:41:16Z,26/4/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,39
2020-05-03T10:24:28Z,3/5/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,46
2020-05-05T11:42:55Z,5/5/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,48
2020-05-09T22:05:52Z,9/5/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,52
2020-05-10T16:03:07Z,10/5/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,53
2020-05-12T16:02:04Z,12/5/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,55
2020-05-18T14:53:01Z,18/5/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,61
2020-05-19T09:48:49Z,19/5/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,62
2020-05-20T15:30:07Z,20/5/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,63
2020-05-24T14:29:01Z,24/5/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,67
2020-05-25T08:08:07Z,25/5/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,68
2020-05-26T15:51:49Z,26/5/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,69
2020-05-28T09:16:58Z,28/5/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,71
2020-05-31T16:29:43Z,31/5/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,74
2020-06-01T12:16:40Z,1/6/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,75
2020-06-02T12:28:16Z,2/6/2020,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,76
2020-06-14T09:28:07Z,14/6/2020,Tarcutta,DryA,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,88
2020-06-25T15:26:04Z,25/6/2020,Tarcutta,DryA,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,99
2020-07-13T18:23:55Z,13/7/2020,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,117
2020-07-16T03:46:52Z,16/7/2020,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,120
2020-07-20T05:37:31Z,20/7/2020,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,124
2020-07-25T18:05:13Z,25/7/2020,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,129
2020-07-26T00:03:31Z,26/7/2020,Tarcutta,DryA,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,130
2020-08-06T16:12:49Z,6/8/2020,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,141
2020-09-05T23:50:40Z,5/9/2020,Tarcutta,DryA,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,171
2021-04-10T17:46:13Z,10/4/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,388
2021-04-16T14:55:37Z,16/4/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,394
2021-04-18T14:34:10Z,18/4/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,396
2021-04-20T14:49:19Z,20/4/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,398
2021-04-23T13:18:13Z,23/4/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,401
2021-05-16T15:40:58Z,16/5/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,424
2021-05-17T13:03:31Z,17/5/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,425
2021-05-18T14:00:52Z,18/5/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,426
2021-05-24T14:42:55Z,24/5/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,432
2021-05-27T15:01:43Z,27/5/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,435
2021-05-29T17:52:49Z,29/5/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,437
2021-05-30T16:07:37Z,30/5/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,438
2021-06-02T21:48:52Z,2/6/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,441
2021-06-05T08:24:07Z,5/6/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,444
2021-06-06T11:14:19Z,6/6/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,445
2021-06-13T23:10:52Z,13/6/2021,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,452
2021-06-18T18:24:49Z,18/6/2021,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,457
2021-06-23T15:07:40Z,23/6/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,462
2021-06-26T00:38:01Z,26/6/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,465
2021-06-27T01:17:37Z,27/6/2021,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,466
2021-07-05T15:32:43Z,5/7/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,474
2021-07-06T02:47:55Z,6/7/2021,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,475
2021-07-13T11:34:52Z,13/7/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,482
2021-07-14T16:38:01Z,14/7/2021,Tarcutta,DryA,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,483
2021-07-16T16:44:28Z,16/7/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,485
2021-07-26T13:29:04Z,26/7/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,495
2021-07-27T16:21:10Z,27/7/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,496
2021-08-09T14:09:55Z,9/8/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,509
2021-08-14T20:18:13Z,14/8/2021,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,514
2021-08-16T08:30:31Z,16/8/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,516
2021-08-18T16:01:19Z,18/8/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,518
2021-08-22T01:00:25Z,22/8/2021,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,522
2021-08-27T15:56:19Z,27/8/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,527
2021-09-09T07:28:28Z,9/9/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,540
2021-09-14T18:42:28Z,14/9/2021,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,545
2021-09-20T15:14:28Z,20/9/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,551
2021-09-23T07:35:55Z,23/9/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,554
2021-12-03T14:39:46Z,3/12/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,625
2021-12-25T08:27:16Z,25/12/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,647
2021-12-30T16:16:19Z,30/12/2021,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,652
2022-01-05T16:00:25Z,5/1/2022,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,658
2022-01-16T15:59:37Z,16/1/2022,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,669
2022-01-17T17:07:28Z,17/1/2022,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,670
2022-01-24T18:49:04Z,24/1/2022,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,677
2022-01-28T07:29:58Z,28/1/2022,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,681
2022-02-02T10:16:16Z,2/2/2022,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,686
2022-02-04T07:03:46Z,4/2/2022,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,688
2022-04-06T07:57:43Z,6/4/2022,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,749
2022-04-11T23:48:25Z,11/4/2022,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,754
2022-05-09T17:49:01Z,9/5/2022,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,782
2022-05-29T03:34:31Z,29/5/2022,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,802
2022-07-05T19:15:04Z,5/7/2022,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,839
2022-07-18T02:12:22Z,18/7/2022,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,852
2022-08-11T08:40:28Z,11/8/2022,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,876
2022-08-16T09:00:43Z,16/8/2022,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,881
2022-08-23T08:47:52Z,23/8/2022,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,888
2022-09-04T00:48:10Z,4/9/2022,Tarcutta,DryB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,900
2022-11-23T15:41:28Z,23/11/2022,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,980
2022-11-24T15:03:13Z,24/11/2022,Tarcutta,WetB,Sheep,Ovis aries,Bovidae,PAM.all,NA,yes,981
2022-10-10T20:23:22Z,10/10/2022,Tarcutta,DryB,Squirrel Glider,Petaurus norfolcensis,Petauridae,PAM.all,NA,yes,936
2021-04-19T02:33:10Z,19/4/2021,Tarcutta,WetB,Sugar Glider,Petaurus breviceps,Petauridae,PAM.all,NA,yes,397
2021-05-09T03:20:55Z,9/5/2021,Tarcutta,WetA,Sugar Glider,Petaurus breviceps,Petauridae,PAM.all,NA,yes,417
2021-04-19T02:33:10Z,19/4/2021,Tarcutta,WetB,Sugar Glider,Petaurus breviceps,Petauridae,PAM.all,NA,yes,397
2022-06-23T06:34:52Z,23/6/2022,Tarcutta,DryB,Sugar Glider,Petaurus breviceps,Petauridae,PAM.all,NA,yes,827
2022-06-22T21:29:40Z,22/6/2022,Tarcutta,DryB,Sugar Glider,Petaurus breviceps,Petauridae,PAM.all,NA,yes,826
2022-07-01T21:34:55Z,1/7/2022,Tarcutta,DryB,Sugar Glider,Petaurus breviceps,Petauridae,PAM.all,NA,yes,835
2022-06-18T22:27:31Z,18/6/2022,Tarcutta,DryB,Sugar Glider,Petaurus breviceps,Petauridae,PAM.all,NA,yes,822
2021-04-19T02:33:13Z,19/4/2021,Tarcutta,WetB,Sugar Glider,Petaurus breviceps,Petauridae,PAM.all,NA,yes,397
2021-05-09T03:20:52Z,9/5/2021,Tarcutta,WetA,Sugar Glider,Petaurus breviceps,Petauridae,PAM.all,NA,yes,417
2021-08-06T20:19:52Z,6/8/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,506
2022-05-26T18:30:37Z,26/5/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,799
2022-04-24T20:42:43Z,24/4/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,767
2021-07-09T06:43:22Z,9/7/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,478
2022-04-16T22:02:10Z,16/4/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,759
2021-06-19T21:15:49Z,19/6/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,458
2021-04-17T23:07:01Z,17/4/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,395
2021-10-16T23:23:55Z,16/10/2021,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,577
2020-06-08T20:14:43Z,8/6/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,82
2021-05-06T01:59:25Z,6/5/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,414
2020-10-03T03:56:07Z,3/10/2020,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,199
2021-10-27T05:30:13Z,27/10/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,588
2020-10-19T04:30:28Z,19/10/2020,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,215
2021-05-10T04:54:52Z,10/5/2021,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,418
2021-05-14T22:30:34Z,14/5/2021,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,422
2021-05-19T03:49:49Z,19/5/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,427
2021-04-07T21:11:49Z,7/4/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,385
2022-06-20T23:28:19Z,20/6/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,824
2021-05-20T03:48:46Z,20/5/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,428
2021-04-20T04:27:28Z,20/4/2021,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,398
2020-05-18T02:57:40Z,18/5/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,61
2020-05-01T22:47:31Z,1/5/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,44
2021-06-05T17:45:49Z,5/6/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,444
2020-04-20T05:58:49Z,20/4/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,33
2020-05-28T05:31:10Z,28/5/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,71
2021-04-25T01:43:07Z,25/4/2021,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,403
2020-05-26T18:13:04Z,26/5/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,69
2020-05-27T06:10:43Z,27/5/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,70
2021-04-27T19:57:10Z,27/4/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,405
2020-05-03T02:04:37Z,3/5/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,46
2020-05-31T01:12:07Z,31/5/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,74
2021-06-15T01:24:07Z,15/6/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,454
2020-04-23T03:52:37Z,23/4/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,36
2021-06-02T19:01:10Z,2/6/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,441
2020-05-25T03:17:31Z,25/5/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,68
2021-06-21T17:59:43Z,21/6/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,460
2020-04-25T01:47:49Z,25/4/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,38
2021-04-22T05:36:31Z,22/4/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,400
2021-04-28T04:02:43Z,28/4/2021,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,406
2021-05-11T23:32:10Z,11/5/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,419
2022-06-25T19:45:28Z,25/6/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,829
2022-07-21T01:26:58Z,21/7/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,855
2020-04-09T02:31:49Z,9/4/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,22
2020-04-05T02:23:10Z,5/4/2020,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,18
2021-01-09T03:11:52Z,9/1/2021,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,297
2021-05-25T02:14:58Z,25/5/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,433
2022-06-26T00:21:04Z,26/6/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,830
2022-01-23T04:35:22Z,23/1/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,676
2021-10-12T05:16:34Z,12/10/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,573
2021-07-05T19:09:28Z,5/7/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,474
2022-07-16T02:34:28Z,16/7/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,850
2021-07-19T00:33:25Z,19/7/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,488
2021-05-08T21:50:34Z,8/5/2021,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,416
2022-04-25T04:36:01Z,25/4/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,768
2022-05-10T23:22:55Z,10/5/2022,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,783
2020-06-01T01:05:55Z,1/6/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,75
2022-04-01T04:48:34Z,1/4/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,744
2020-05-11T18:11:01Z,11/5/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,54
2022-04-13T02:13:28Z,13/4/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,756
2020-04-12T04:55:10Z,12/4/2020,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,25
2020-04-10T00:05:58Z,10/4/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,23
2022-05-11T00:49:19Z,11/5/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,784
2020-03-23T21:51:25Z,23/3/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,5
2022-07-31T03:24:04Z,31/7/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,865
2020-10-18T03:57:46Z,18/10/2020,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,214
2020-03-25T06:04:46Z,25/3/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,7
2022-03-22T03:36:55Z,22/3/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,734
2021-04-23T00:01:19Z,23/4/2021,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,401
2021-07-22T00:21:31Z,22/7/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,491
2021-09-16T01:52:04Z,16/9/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,547
2022-07-27T05:09:13Z,27/7/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,861
2022-07-10T02:37:58Z,10/7/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,844
2022-04-30T22:42:49Z,30/4/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,773
2020-08-01T06:02:31Z,1/8/2020,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,136
2021-06-11T04:59:25Z,11/6/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,450
2021-05-02T00:54:55Z,2/5/2021,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,410
2022-04-18T03:57:40Z,18/4/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,761
2021-08-28T21:53:37Z,28/8/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,528
2022-05-15T01:35:52Z,15/5/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,788
2021-04-09T23:03:04Z,9/4/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,387
2020-04-07T03:24:13Z,7/4/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,20
2022-03-25T04:13:58Z,25/3/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,737
2021-06-24T20:57:40Z,24/6/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,463
2021-04-03T02:48:52Z,3/4/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,381
2022-05-30T04:07:34Z,30/5/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,803
2021-05-24T01:16:52Z,24/5/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,432
2021-07-14T02:47:55Z,14/7/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,483
2020-04-03T04:42:31Z,3/4/2020,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,16
2021-06-09T00:01:13Z,9/6/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,448
2020-04-10T00:06:40Z,10/4/2020,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,23
2022-01-20T00:06:55Z,20/1/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,673
2021-05-10T00:11:25Z,10/5/2021,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,418
2022-05-17T00:20:37Z,17/5/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,790
2021-07-22T00:21:16Z,22/7/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,491
2021-04-29T00:24:04Z,29/4/2021,Tarcutta,WetA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,407
2021-09-14T00:25:55Z,14/9/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,545
2021-06-06T00:28:34Z,6/6/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,445
2022-07-07T00:45:58Z,7/7/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,841
2022-04-02T00:49:01Z,2/4/2022,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,PAM.all,NA,yes,745
